"Leading.razor.protein","Gene.names.syn","Protein.names.syn","pVal.syn","phase.syn","peak.shape.syn","period.syn","t1.1H","t1.2H","t2.1H","t2.2H","t3.1H","t3.2H","t4.1H","t4.2H","t5.1H","t5.2H","t6.1H","t6.2H","t7.1H","t7.2H","t8.1H","t8.2H","Av_expr.syn","Amplitude.syn","CV.syn","Gene.names.tot","Protein.names.tot","pVal.tot","phase.tot","peak.shape.tot","period.tot","t1.1T","t1.2T","t2.1T","t2.2T","t3.1T","t3.2T","t4.1T","t4.2T","t5.1T","t5.2T","t6.1T","t6.2T","t7.1T","t7.2T","t8.1T","t8.2T","Av_expr.tot","Amplitude.tot","CV.tot"
"O70318","Epb41l2","Band 4.1-like protein 2",0.0176887737171982,18,18,24,10398.4815405854,15517.4089468572,10842.2953984711,13564.0906209218,22520.9327925387,17686.7471741805,19834.1086461523,16712.4396002526,11813.8638026181,17509.1080611479,10055.2936958955,9869.73314107451,13202.918455639,14348.4479472284,11878.8629588249,13966.6262828457,14357.5849415771,0.881150952819961,0.25808046628039,"Epb41l2","Band 4.1-like protein 2",0.00263257996467503,24,12,24,205627.868700128,183791.284743673,240913.889394149,181192.093418494,204508.022888458,224612.150759596,255900.880568462,249924.214403904,182608.248880485,190359.618661832,176129.662292514,184345.124491566,225980.902271522,227074.585568015,231138.362441011,235265.122726053,212460.752013116,0.375463315083358,0.126952732671032
"O70325","Gpx4","Phospholipid hydroperoxide glutathione peroxidase, mitochondrial",0.0928384151937724,12,12,24,27007.1875660778,23085.3881382448,29080.0321786421,24574.0330148307,30165.9629164967,17965.2904740551,15714.8460781256,20034.9992216452,13522.5952304998,8869.49506408968,25058.0076032853,19655.1807942568,23002.1614684687,20237.5181675312,18769.2246552336,15333.626280593,20754.7218032548,1.0261023035764,0.278909130619913,"Gpx4","Phospholipid hydroperoxide glutathione peroxidase, mitochondrial",0.0535267116004595,12,18,24,183812.537717388,161012.162710503,229487.601031152,217982.251457367,245716.566951561,174423.948135762,130897.53857719,166998.599748509,107274.633661246,146072.068707364,177793.449549751,202531.38028443,139128.547080645,138351.696685554,149427.742357206,168380.403233837,171205.695493092,0.808629250864504,0.220549515607239
"O70326","Grem1","Gremlin-1",0.0363286310876085,6,18,24,194470.014853203,216725.173619612,146224.945615498,183041.903468811,146453.558499558,167975.904813665,163568.771145349,131819.632062132,219292.346796939,173867.920780609,198170.254316092,174129.829712961,192864.251755236,184442.15288765,165190.797267065,174005.592356894,177015.190621955,0.494153718827553,0.136935602460814,"Grem1","Gremlin-1",0.0083317016530793,24,12,24,2981363.01757474,3482703.7976362,2709099.13845864,3028302.50440705,3460259.10892647,2758995.79541507,3682587.26105206,3811778.90024221,3270699.31341324,3609085.41685874,3505357.2164117,3320377.0750514,4195350.41067685,3699026.48046301,4247016.29968071,4031296.48087844,3487081.13857166,0.441032800817481,0.133609680993809
"O70400","Pdlim1","PDZ and LIM domain protein 1",0.80046813160152,12,6,24,3480.42839120399,6702.69452051629,2231.32353880904,4324.28708455516,3640.42621105144,2941.75832010422,4103.83182189547,4365.31101620324,2855.79602702188,2809.03403628257,4395.67780714812,3708.56146725624,2721.47865982911,2566.29587840752,2682.67195787381,3223.22017750899,3547.04980722919,1.26058872153253,0.308116750413333,"Pdlim1","PDZ and LIM domain protein 1",0.242478967530217,24,18,24,119958.974379436,135828.685904426,116441.379892213,115715.449119877,125455.345974247,109922.615807657,133363.707801011,125536.96893254,109531.042061434,79767.5169743924,128193.890343111,99912.7795505489,113507.007398281,97354.3845628215,139662.001635619,118018.88960528,116760.664996431,0.512967998795291,0.132655825731972
"O70405","Ulk1","Serine/threonine-protein kinase ULK1",0.217486721880849,18,6,24,19682.948108525,13537.625236581,15693.474517317,12979.0257304805,14140.2529043735,15706.0969929293,11085.9955632658,12077.3453946786,15705.9454915247,17409.6658638257,13641.8571031516,13650.5266510564,16483.3316079513,15814.4115151084,15593.0370577013,12786.3689574547,14749.2442934953,0.582874103526146,0.147312679535356,"Ulk1","Serine/threonine-protein kinase ULK1",0.00964398928545424,6,18,24,48189.4953958835,42082.7318833392,43347.9249040278,37962.8096511806,40461.1873005668,41242.5488064331,34607.0570027687,34700.941921112,45953.5695334465,47665.8905704201,41945.1676850093,40738.251699377,39685.2216196942,43501.9053385883,39530.360718349,42363.7107543312,41498.673424033,0.327298134432627,0.0936298081463159
"O70422","Gtf2h4","General transcription factor IIH subunit 4",0.000281675897852897,6,18,24,6544.69790004967,7686.83697584795,4607.16741279798,5400.45529459111,5836.29888217769,5136.24816554486,3541.60512011477,3209.61449548352,6339.99567941066,4678.67216878184,4910.89735625062,4668.49429518503,4554.59617469657,4474.39818460623,4176.32820115565,4292.70131329734,5003.68797624947,0.894784507270645,0.228683694900182,"Gtf2h4","General transcription factor IIH subunit 4",0.000856622124101308,6,18,24,31585.8316831821,30573.7602553892,27973.6780722518,27428.8395883204,30148.4024190037,28086.5608659272,21491.2961157435,21059.1979315109,34553.3909670528,33099.5850243794,32432.1052332403,26854.1009199464,31091.0038485628,27387.00376715,24660.5549985371,24425.2076643338,28303.1574596582,0.476773414937036,0.14052101239831
"O70435","Psma3","Proteasome subunit alpha type-3",0.862219164721563,12,12,24,3690.7488602903,2662.52493729261,2411.43939605676,2269.83508421226,2058.99084451404,2093.08737762914,2137.90498817891,1996.81190549411,1731.11519817841,1787.35907592829,2710.68066262163,1991.65455721686,2462.08244142062,2410.79752757949,2155.57627979967,2198.06935215253,2298.04240553535,0.852740426978924,0.201550883692945,"Psma3","Proteasome subunit alpha type-3",0.764532693263432,18,6,24,102087.561179658,90878.5514329986,96502.3532481223,83104.9931638976,86684.1989631743,97426.8724597109,91965.0069949915,85001.2528466794,100821.890101822,104481.399465797,102283.302337729,103212.232908331,108622.002836049,110597.151361902,92906.789769135,113959.145560897,98158.4190394309,0.314330168506535,0.0938339877344233
"O70439","Stx7","Syntaxin-7",0.0257456747869604,6,18,24,21591.1833714657,18947.5893236923,12554.9053930835,10407.6916893166,12624.6468899765,14912.7668861436,9835.85624363569,16118.2106765999,23394.1488170473,16808.4358423588,14926.8148488364,18569.3958182661,17167.2736976996,8828.54303770601,10632.6704220657,14807.5137596956,15132.9779198493,0.962507568337634,0.279188460168604,"Stx7","Syntaxin-7",0.0132352048246278,6,6,24,42354.3069312385,46626.526776532,26652.2414826955,22679.6706093499,27320.5319457956,31306.0265216207,26250.9346482154,32424.6632297148,32644.9672921259,27774.1224968638,26130.0104716505,30190.3350111405,30911.5644964678,21842.4559985897,29515.1394711155,32447.4070852402,30441.9315292723,0.814142517668779,0.211213499756008
"O70475","Ugdh","UDP-glucose 6-dehydrogenase",0.30460683944511,12,12,24,69736.9787231597,83941.1266088458,84026.4372114296,90833.1922642964,66340.3175906026,65904.4147846163,72468.1348167069,51587.2337544346,57489.0870072824,46132.6499966447,46102.2104822445,66873.2228099047,56981.975263252,60934.0154830787,43081.6766729572,46626.9577002946,63066.2269481094,0.757164617293959,0.233788426307575,"Ugdh","UDP-glucose 6-dehydrogenase",0.209425493352519,6,18,24,473424.092572587,527567.026982445,493781.207903896,523011.305397166,434382.229432489,452344.872599931,457226.447549862,410168.369819806,428834.178172638,397613.280831709,350044.84115107,431073.740725064,360073.912081187,317182.403128404,282208.054618649,324521.078832592,416466.065112468,0.5891451739232,0.17631362686613
"O70551","Srpk2;Srpk3;Srpk1","SRSF protein kinase 2;SRSF protein kinase 2 N-terminal;SRSF protein kinase 2 C-terminal;SRSF protein kinase 3;SRSF protein kinase 1",0.0234051588972367,12,6,24,23446.7544785884,31393.9342508561,24045.2153841107,27198.418917069,14807.5518091079,23775.6602392965,28633.9893934789,23141.0806850454,26984.8786354778,23617.5218640236,26293.6024274298,23877.3431051884,19043.4784734044,17056.1059627523,22443.1632125849,25233.5664122762,23812.0165781681,0.696555135819756,0.175669351427697,"Srpk2;Srpk3;Srpk1","SRSF protein kinase 2;SRSF protein kinase 2 N-terminal;SRSF protein kinase 2 C-terminal;SRSF protein kinase 3;SRSF protein kinase 1",0.0144384052632304,6,18,24,1384241.47923214,1033286.55583113,1355125.29849844,1223592.6070782,1227825.48201977,1090119.1631521,1030888.32774579,980366.407917369,1329509.94391462,1250979.72174229,1027857.76932138,1117986.28652266,1108647.22033055,1076746.80206935,1081644.29806504,1018981.27588898,1146112.41495811,0.352386961386795,0.113901564910858
"O70566","Diaph2","Protein diaphanous homolog 2",0.264522510032964,6,18,24,33859.5785977796,28253.7668681042,30298.6819815064,23793.3020262115,25918.5738690201,19834.8410017849,21026.9675428453,17238.3240526041,32518.2295556774,27139.7104032779,19005.5807974633,24404.0609333096,29395.8746500481,33687.9440357363,25409.1075005291,25160.4759451883,26059.0637350679,0.637830073795328,0.197321418206587,"Diaph2","Protein diaphanous homolog 2",3.73862647270561e-05,6,18,24,308077.692040977,299103.348004149,277452.982088985,280422.993665879,287220.577641713,271503.310242058,234647.852594794,259770.424767206,288002.956722506,282262.204280579,276512.634818342,291734.496548001,263754.249408438,276317.618009217,263592.11830094,271752.340091925,277007.987451607,0.26508202930073,0.0621148895139641
"O70583","Mid1","E3 ubiquitin-protein ligase Midline-1",0.139611468079009,12,6,24,23896.988190275,16803.3948920277,18872.5445535852,24027.0757992457,21016.3133458041,17259.0678458016,15191.9304465291,21386.0871901514,23056.1124341405,27517.4035188396,24996.9459546747,27556.6572422612,19078.188261755,22786.6595595697,17455.7712006869,23938.2287910794,21552.4605766517,0.573703719431791,0.176247701918389,"Mid1","E3 ubiquitin-protein ligase Midline-1",0.769244719120214,6,6,24,184108.297375435,151506.63578434,142337.56242385,206757.299584244,191474.801756811,181639.406671799,150615.642856056,203929.121895498,281643.686129784,265953.579900702,241524.880834062,269639.024877168,250244.94234966,250717.823266544,280431.035288436,263645.010607317,219760.546975107,0.633899604016338,0.222295081664295
"O88196","Ttc3","E3 ubiquitin-protein ligase TTC3",0.00690145348997892,6,18,24,15551.3890588976,12788.4342156477,17338.7926239213,12161.0183373634,10501.4476623214,13051.8267905528,11410.0412320212,11178.5809352215,12453.7701988319,14680.9345224519,13923.0069992467,14222.2676420054,9661.145614804,11665.7193356149,10773.5452378816,9830.81658275473,12574.5460618461,0.610570510566018,0.170164051128999,"Ttc3","E3 ubiquitin-protein ligase TTC3",0.104740236629495,6,18,24,96562.3068745721,92532.6095311631,89061.8829021105,69001.2306181722,81936.6509255634,89341.9274704936,80598.3958468396,80733.0492985053,97828.1644532037,110300.432313703,99157.2693083124,104832.269115672,75235.5933424192,101146.996980714,83439.5382779097,81857.1578743906,89597.842195859,0.460939690994473,0.127491590673376
"O88207-2","Col5a1","Collagen alpha-1(V) chain",0.664927657562299,6,18,24,17424.5522350915,16748.6650284855,17252.5080721951,18604.2042253273,13718.0805338748,17982.344145476,18569.1607878962,15820.5532093605,14365.5099878768,21421.9920953209,16974.5676441432,16067.2424069388,14099.3516444031,17703.6973746774,16545.9840938216,12567.9901127768,16616.6502248541,0.532839162089412,0.132070225858161,"Col5a1","Collagen alpha-1(V) chain",0.0227747965169304,24,12,24,67168.9848443531,79412.3686074544,79440.4007092584,71384.2679129871,85175.9773631077,79562.6500677532,93019.026508954,78234.2288886704,86697.7310445986,89886.4886851707,72440.3251395026,79232.9672888667,81351.03917616,94154.9200310731,94833.0537145286,92898.7770523641,82805.8254396752,0.334083607322157,0.10351427544908
"O88286-3","Wiz","Protein Wiz",0.0535267116004595,6,18,24,10827.9745389912,8153.31231783696,9886.49903029695,6828.1854854095,8084.76299194967,4413.89142658434,6938.11144999575,3262.55752325338,6622.59077940662,7923.44194207561,6481.18990852722,7468.7932178365,5213.88580634543,6403.32275154235,7596.14754887488,5785.15509783729,6993.11386354773,1.08183810007346,0.268903611047113,"Wiz","Protein Wiz",0.791501589073402,12,12,24,169033.339644458,156598.39270524,151564.223613978,157437.562215402,138248.573640156,166298.375282277,126155.558293719,142262.893167216,156645.666050456,241862.25133291,201593.130655966,191594.030963387,186682.157019288,178397.106741732,169980.339322893,169162.679494881,168969.767508997,0.684777488570728,0.164090489252441
"O88322","Nid2","Nidogen-2",0.748934476454674,6,18,24,34391.9347771238,38683.5098131542,29325.4274562191,32689.4733406078,31467.5109691455,37706.169090168,33085.2618863287,28038.0845015015,37333.2272550586,53226.5401357448,47355.1156179889,46447.4191794517,40848.9049073232,46761.2577486961,46253.7297912852,46190.7950486628,39362.7725949037,0.639905524274589,0.192878872432013,"Nid2","Nidogen-2",0.642483960539855,24,12,24,55958.4668416108,56640.4333240422,50863.8627879925,51982.417748265,55202.9998113676,60964.3674368402,51526.247928135,51180.0701955686,67306.7537394119,79604.727184843,82995.3351933425,79826.5994633166,78449.3575925249,79256.4014435383,98601.2785659299,88535.6629417365,68055.9363874041,0.701443816836127,0.230328304824427
"O88342","Wdr1","WD repeat-containing protein 1",0.683150401020304,12,18,24,156595.970913945,164651.090526464,148886.132250487,176309.734379854,153368.16198164,156247.576679659,152510.401595318,252758.974162596,119443.632560192,128166.429683442,158558.55467939,171058.151017517,170279.327686016,153332.740196379,142918.761157157,169887.931307383,160935.84817359,0.828375673383883,0.179008864513294,"Wdr1","WD repeat-containing protein 1",0.0749924445975666,24,6,24,2997268.26494018,3273994.61413135,3187770.94027729,3516620.41449291,3530607.00220648,3209198.59313025,3041359.24564911,3479356.95944837,2836606.91816363,2769666.78431295,3631846.80195504,3393942.88466173,3687634.45418191,3182703.75803429,4065419.68724895,3549765.97137017,3334610.20588779,0.388577021880441,0.10155937545015
"O88351","Ikbkb","Inhibitor of nuclear factor kappa-B kinase subunit beta",0.0207043604699368,6,12,24,6473.54526399756,5366.51189242023,5649.24833269837,4938.5865392858,4576.89602351215,4530.17405867485,4822.74281765847,4946.36300849993,5266.30010513191,5605.06569320815,4289.14330152697,4240.15385040801,4312.32577895003,4931.43725629671,4960.46747659176,3542.16039752896,4903.19511227437,0.597851971896926,0.140702222965537,"Ikbkb","Inhibitor of nuclear factor kappa-B kinase subunit beta",0.513850436357357,6,12,24,12474.4577423766,11262.0791324151,13802.0064577561,10062.1073830214,9854.86113924533,11236.781134227,13040.3617815341,10906.1189191464,11253.9586595018,9757.71360272389,10629.1875923935,11240.369387397,8393.50749280015,10700.1586301355,11189.110818395,8796.83936449348,10912.4762023476,0.495625270073203,0.129524217311517
"O88413","Tulp3","Tubby-related protein 3",0.795129769509708,24,6,24,2874.2303423191,2183.77683802443,3799.66475670136,2008.77883121361,2309.70071641428,2427.64028462139,1828.04565054413,2896.48137397294,1943.76101599715,2696.48544056852,2172.63432899179,2742.69054501748,2310.45891594214,2398.57161301807,3020.79168402315,3458.35925141053,2567.00447429875,0.768062200863842,0.213341242386644,"Tulp3","Tubby-related protein 3",0.664927657562299,12,6,24,10417.9784833776,12000.5453114018,12058.5805518129,9291.17417649161,10454.2594536735,9110.08799232731,9186.39604961323,10895.5846141337,9491.75489146681,9019.17845524727,10092.3872207524,10916.8761899138,8144.47403332723,9709.38197587313,10521.140324505,10490.1183808557,10112.4948815483,0.387056464733299,0.106154691377218
"O88428","Papss2","Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 2;Sulfate adenylyltransferase;Adenylyl-sulfate kinase",0.494883896312395,24,12,24,2937.53938069618,3630.30371625205,1683.30343404066,2327.9306081354,2695.13112292758,1862.77921701854,2261.59984023071,4367.39253695316,2368.11999453894,2786.35788668399,2528.4468328117,3778.48917487657,3600.24061756623,2764.96699003055,3732.72883481776,3165.40234533498,2905.67078330719,0.923741642835914,0.259047294848496,"Papss2","Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 2;Sulfate adenylyltransferase;Adenylyl-sulfate kinase",0.801846290999874,12,6,24,42231.7227047172,51051.7955814072,21375.2996705651,44207.144461279,33709.6713105866,28479.8820621787,23457.7207154643,39764.1053939535,33686.7452680186,33468.8525981178,44824.5763299289,45439.0953143103,47588.5160740049,38971.8219337531,50294.0235425227,31382.0912135193,38120.8165108954,0.778485316608057,0.239988002217843
"O88447","Klc1","Kinesin light chain 1",0.0559165957964263,6,18,24,275002.361159305,270709.384233072,236021.203129429,254976.304236955,204814.566137003,210641.348430172,190542.959797714,177600.508935099,244307.971789137,222820.110736057,202612.061250305,239469.960651615,234486.436642499,217233.870525564,234060.128306043,250018.091361056,229082.329207564,0.425182739153806,0.12000872415352,"Klc1","Kinesin light chain 1",0.00526515992935006,6,18,24,1763372.08158335,1585916.65391986,1665412.84793507,1590730.63295235,1441497.74319992,1575011.13485166,1427228.90874843,1440578.60910599,1801169.66335031,1603043.48328675,1596036.02919692,1711683.0709838,1533763.69790177,1513386.17119445,1629825.01335363,1543749.11070324,1588900.30326672,0.235345637377671,0.0687911725167609
