"Leading.razor.protein","Gene.names","Protein.names","pVal","phase","peak.shape","period","t1.av","t2.av","t3.av","t4.av","t5.av","t6.av","t7.av","t8.av","FCday1","FCday2","FCav","anova_pval","anova_BHadjpval"
"P09405","Ncl","Nucleolin",0.434973443761697,6,18,24,7357379.61106525,7451961.05812673,7722017.1129018,7196973.35454655,9104157.02679608,8206165.37081354,7747911.96265161,7657782.37815253,1.07295341145366,1.18887643670445,1.13091492407905,0.737503395746967,0.999825464286451
"P09411","Pgk1","Phosphoglycerate kinase 1",0.167490746417609,12,12,24,234317.44080737,254240.705136982,223891.366677442,235621.894552015,182258.234152568,234181.212951781,192574.432831547,206510.314128672,1.13555385770308,1.28488687515621,1.21022036642964,0.526680038741856,0.999825464286451
"P09671","Sod2","Superoxide dismutase [Mn], mitochondrial",0.887220330560502,24,12,24,172490.187988255,150701.751085736,141914.530169367,161956.665753095,251413.657674623,218877.418164233,257925.576437938,315636.800578238,1.21545121406806,1.44207110640077,1.32876116023441,0.93292394040765,0.999825464286451
"P0DOV2","Mndal","Myeloid cell nuclear differentiation antigen-like protein",0.620653176663942,18,12,24,1055701.52767872,1328944.25617898,1295935.2268508,1080529.53172253,1531728.92049416,1546740.96279735,1641444.86294571,1661835.3076165,1.25882573941242,1.08494087000745,1.17188330470993,0.918730217873519,0.999825464286451
"P0DP28","","",0.000140037868969505,24,6,24,469522.518915193,473059.754103423,539254.736920872,584895.518447072,388160.413464529,401131.947723362,543586.47336217,545044.954027983,1.24572410243164,1.40417449879337,1.32494930061251,0.0795114342264903,0.605178450388897
"P10107","Anxa1","Annexin A1",0.513850436357357,6,12,24,256796.425496929,231246.711952352,227059.625375454,223818.082212997,214342.920780669,242400.635920697,227214.960946954,269591.85154967,1.14734441005776,1.25775953116518,1.20255197061147,0.865417270401971,0.999825464286451
"P10126","Eef1a1","Elongation factor 1-alpha 1",0.58627791105411,6,18,24,88605160.3836958,90012356.7256607,91439718.2092915,82849844.3177847,81985798.0674115,79749174.1014084,77165225.1211126,74268900.60761,1.10368002453401,1.10390482956753,1.10379242705077,0.769267996746356,0.999825464286451
"P10493","Nid1","Nidogen-1",0.896557803889343,24,6,24,72247.6218225106,74224.2198144876,63632.9931776152,67709.5480832075,71103.2567844694,93418.139978073,87421.3336574479,101836.700188899,1.16644237694917,1.43223678906284,1.299339583006,0.832355067541382,0.999825464286451
"P10518","Alad","Delta-aminolevulinic acid dehydratase",0.405384774669838,18,12,24,37208.6055449762,38719.7920388816,36916.1037272357,34979.1254436982,33244.0959214333,38187.2078856263,39890.7750656198,40787.9303920481,1.10693996913114,1.2269225335062,1.16693125131867,0.615400452261604,0.999825464286451
"P10605","Ctsb","Cathepsin B;Cathepsin B light chain;Cathepsin B heavy chain",0.0770804332388426,24,6,24,764474.670979729,747161.034983313,784721.939888817,926078.826959763,817924.621078554,976057.589710193,991991.486283207,1114448.30183207,1.23946349394471,1.36253179463225,1.30099764428848,0.457748199465958,0.973713061257561
"P10630","Eif4a2","Eukaryotic initiation factor 4A-II;Eukaryotic initiation factor 4A-II, N-terminally processed",0.718028074820449,12,12,24,318253.585704875,303232.171318948,286885.818718159,296926.551629338,335087.48085728,362225.181948737,349502.452295384,348356.239932086,1.10933885518243,1.08098691428886,1.09516288473564,0.976993951599031,0.999825464286451
"P10711","Tcea1","Transcription elongation factor A protein 1",0.107053423200919,12,12,24,2070175.42804602,2117855.26128586,2056094.56203751,1876439.57778085,1917515.21511539,1971322.27979643,1722143.01432716,1537467.04222073,1.12865625217228,1.28218831731771,1.20542228474499,0.386689586277721,0.932774861808425
"P10810","Cd14","Monocyte differentiation antigen CD14",0.0186339244229431,24,12,24,16140.0221413155,12970.538763093,14732.9912817913,17538.3202922785,8678.47415133274,9256.02548497552,12931.5833628371,14730.584426525,1.35216590556615,1.6973703175993,1.52476811158273,0.536156376475587,0.999825464286451
"P10852","Slc3a2","4F2 cell-surface antigen heavy chain",0.120825956600471,24,6,24,238387.673727878,195160.083477432,210934.385039439,213056.761141227,146449.899562521,162974.761866613,223208.064665428,218622.334529575,1.22149811313974,1.52412576131633,1.37281193722804,0.655793376393294,0.999825464286451
"P11087","Col1a1","Collagen alpha-1(I) chain",0.548151533730356,18,18,24,3771133.15195239,3289534.23042205,3351255.82788198,3359434.15655963,2880298.90070248,2687529.6393921,3379037.17016151,3191499.39514892,1.14640337743759,1.25730229004128,1.20185283373944,0.750061266880708,0.999825464286451
"P11103","Parp1","Poly [ADP-ribose] polymerase 1",0.139611468079009,18,6,24,224315.223589092,245230.777195011,262284.693440887,182454.61865192,261738.904751784,271843.431815726,261535.618482536,248829.1657246,1.43753386666118,1.09249022727745,1.26501204696931,0.451112324452935,0.973051852922401
"P11214","Plat","Tissue-type plasminogen activator;Tissue-type plasminogen activator chain A;Tissue-type plasminogen activator chain B",0.313110600467639,24,12,24,442723.641643993,394548.106815898,468574.318810303,525358.718387449,669262.19526154,574789.840650455,524050.48765678,613212.030282049,1.33154540425305,1.27709488117081,1.30432014271193,0.822912995330239,0.999825464286451
"P11276","Fn1","Fibronectin;Anastellin",0.00212227394764467,6,18,24,7156362.02562882,6570524.59255025,6952855.39123527,5561015.12497777,8365493.18365907,7554683.43426919,6610437.3986133,6222565.57741082,1.28688051817831,1.34438007596537,1.31563029707184,0.128174887638494,0.689179722922672
"P11440","Cdk1","Cyclin-dependent kinase 1",0.149984889195133,12,12,24,373316.154937253,446304.660430855,356669.21752273,317089.293914252,264732.569705358,252799.138542868,177528.161117946,142137.150069833,1.40750466507881,1.86251496934682,1.63500981721281,0.730886773125305,0.999825464286451
"P11499","Hsp90ab1","Heat shock protein HSP 90-beta",0.0120320043860253,12,6,24,6279905.23693458,6391128.860042,5278554.59857523,5431416.44692448,5637364.09059187,6086243.55247374,5606802.13788549,5538938.67958577,1.21077252128207,1.09881042281712,1.1547914720496,0.113007824720074,0.671056773595494
"P11679","Krt8","Keratin, type II cytoskeletal 8",0.58627791105411,6,18,24,67094.8120760126,55101.6782816238,61093.77780832,58900.7422010976,81444.7371880204,71636.5729101209,69822.4652582617,67329.7436908768,1.21765460088334,1.20963979251055,1.21364719669694,0.618568298554797,0.999825464286451
"P11983","Tcp1","T-complex protein 1 subunit alpha",0.58627791105411,12,6,24,7144607.64973627,7030199.64607265,6732350.79070062,6667763.84756491,6732252.24385302,7226482.54099743,6900139.32718042,7056599.16783469,1.07151480062473,1.07341232610464,1.07246356336468,0.567671233200352,0.999825464286451
"P12023","App","Amyloid beta A4 protein;N-APP;Soluble APP-alpha;Soluble APP-beta;C99;Beta-amyloid protein 42;Beta-amyloid protein 40;C83;P3(42);P3(40);C80;Gamma-secretase C-terminal fragment 59;Gamma-secretase C-terminal fragment 57;Gamma-secretase C-terminal fragment 50;C31",0.00337964539945785,24,6,24,197151.145656756,179470.029938337,195765.3913129,216151.798531784,134532.102019164,188905.792808469,254216.404063285,291365.605543355,1.2043893824838,2.1657701111505,1.68507974681715,0.263531742411063,0.844907630105204
"P12032","Timp1","Metalloproteinase inhibitor 1",0.832430111218511,6,18,24,64313.5276182344,52437.2079391261,51336.3690918649,45710.7787948457,58089.2463564683,55754.925031976,63726.7468107732,58332.3769056469,1.40696635047238,1.14297968787915,1.27497301917577,0.597080257908203,0.999825464286451
"P12815-2","Pdcd6","Programmed cell death protein 6",0.816009003761156,24,6,24,86167.0496166595,78239.5249582878,75532.8545163026,88014.8906314156,56989.0558627891,91187.4892801001,85131.7200889208,98975.5665073855,1.16525307027049,1.73674690708486,1.45099998867767,0.470663360879764,0.979794830832761
"P12970","Rpl7a","60S ribosomal protein L7a",0.0132352048246278,6,18,24,17395625.7789556,16215869.0392945,16715611.6403248,14360192.3837403,19292806.5983674,18827530.1349474,18056667.2450759,16047027.5773188,1.21137832377874,1.20226668181442,1.20682250279658,0.251174556099369,0.829091944488462
"P13020-2","Gsn","Gelsolin",0.000453314971589486,24,6,24,2895035.7885274,2939364.3436426,3183412.24565614,3284792.98034889,2434083.44990512,2539415.49266886,2995244.69170908,3014097.25807432,1.13462949002773,1.23828838250875,1.18645893626824,0.275093838204427,0.846216559710279
"P13864","Dnmt1","DNA (cytosine-5)-methyltransferase 1",0.0535267116004595,6,18,24,960295.847227969,951320.398779667,900197.871535846,731159.672198748,774998.489231635,724267.137032873,635757.802759395,555761.534657817,1.31338732665624,1.39448025979128,1.35393379322376,0.508320992380484,0.999293145430576
"P14115","Rpl27a","60S ribosomal protein L27a",0.00579167592228507,6,18,24,1911864.89020714,1639081.296004,1726336.17777271,1568683.49040949,1820988.74614494,1774731.95209173,1728421.46309872,1560707.70866422,1.21877032677131,1.16677116159277,1.19277074418204,0.0270249529863191,0.469033729110315
"P14131","Rps16","40S ribosomal protein S16",0.0212265284606378,6,18,24,4181522.32671725,4087860.42074343,4019958.76455794,3572872.55182322,6120622.44158813,4760728.82758883,4299223.1426209,3915961.35256813,1.17035306075596,1.5629935769346,1.36667331884528,0.365168228089229,0.925574914760819
"P14148","Rpl7","60S ribosomal protein L7",0.909565184301191,24,6,24,1594046.20350348,1612841.17246981,1619292.36418077,1918905.49371437,1272530.7073936,1581370.33925057,1522756.85812016,1584510.7498678,1.20379540410867,1.24516504054602,1.22448022232734,0.4159666245837,0.947022829091744
"P14152","Mdh1","Malate dehydrogenase, cytoplasmic",0.264522510032964,12,18,24,1139591.98422538,1230524.72793318,1090263.51662792,1225966.17446114,972277.260875358,1449966.50734041,1154960.23593565,1530965.86239493,1.12864890842085,1.57461860315089,1.35163375578587,0.19308393348647,0.766478025200381
"P14206","Rpsa","40S ribosomal protein SA",0.823827924100141,6,18,24,3739290.80707457,3792903.46683329,3696863.50269442,3540746.03860411,5441919.94114043,5351890.67388897,5176706.30408272,4976614.34118197,1.07121590350733,1.0934984244425,1.08235716397491,0.988922495006936,0.999825464286451
"P14211","Calr","Calreticulin",0.858038494704348,24,6,24,238490.949814103,216986.103058277,211239.84172239,226647.441142167,160056.967180751,256918.934146083,242793.721874911,281566.105880625,1.12900553167204,1.75916182119493,1.44408367643348,0.578869247935703,0.999825464286451
"P14576","Srp54","Signal recognition particle 54 kDa protein",0.202692387334919,18,6,24,1241757.75973975,1280381.99224402,1421551.97786037,1192143.72555889,1289608.60762382,1274934.61600702,1131860.61496312,1141575.91636416,1.19243338482021,1.13937051132911,1.16590194807466,0.684373349559338,0.999825464286451
"P14602","Hspb1","Heat shock protein beta-1",0.688143914051891,6,12,24,986874.045268235,841068.021018478,722285.313908343,738510.987314469,1027505.50201718,912734.293314715,1078309.25917935,1045390.19912057,1.36632162701493,1.18140543976203,1.27386353338848,0.854559111539952,0.999825464286451
"P14685","Psmd3","26S proteasome non-ATPase regulatory subunit 3",0.225169650880725,6,12,24,5257507.58478889,4814465.01293318,4440819.88468214,4594862.60975878,5176635.2311241,5062940.07232496,5222650.75141128,5140785.60859545,1.18390471158801,1.03154504631791,1.10772487895296,0.706294891094361,0.999825464286451
"P14824","Anxa6","Annexin A6",0.692265842639357,24,12,24,179388.792903655,142116.146969419,142904.689293546,168379.43509406,125139.20368109,156319.920392542,158427.715115544,170865.515589567,1.26226890278876,1.36540357109039,1.31383623693957,0.751932207904131,0.999825464286451
"P14869","Rplp0","60S acidic ribosomal protein P0",0.00749853148777137,12,12,24,5123849.63262288,5270468.00944128,5417577.75720217,4474391.37619179,5545490.41849891,6396623.441857,5175755.48446772,4967184.20172417,1.21079657582684,1.28777657161107,1.24928657371895,0.247756923914906,0.823423227466196
"P14873","Map1b","Microtubule-associated protein 1B;MAP1B heavy chain;MAP1 light chain LC1",0.00143217958886267,6,18,24,1482768.14604452,1254435.91906253,1288914.37712097,986894.737731361,1286852.70681116,1229849.63946728,1252370.14057281,1056857.40397028,1.50245825553093,1.21762188728286,1.3600400714069,0.0246784728797751,0.469033729110315
"P14901","Hmox1","Heme oxygenase 1",0.769244719120214,18,6,24,584918.753803854,437949.209134288,425506.642941353,392664.179617513,292715.478250017,415516.63602683,431045.469666842,440917.704512641,1.48961576880685,1.50630129690662,1.49795853285673,0.99846843870949,0.999825464286451
"P15105","Glul","Glutamine synthetase",0.202556542240958,6,18,24,60226.1595092755,49114.9526922748,46459.1437115032,44394.8989220437,56149.8412817411,58862.1030682042,58163.5206263579,54496.8071611465,1.35660089270686,1.08010186531019,1.21835137900853,0.64673386424882,0.999825464286451
"P15379","Cd44","CD44 antigen",0.58627791105411,24,12,24,101212.443561282,71115.0431643334,81106.2024205303,81670.5810963493,45333.3980061328,53592.8301173424,61911.5926413968,70565.191810423,1.42322129127306,1.55658289283492,1.48990209205399,0.926643938343058,0.999825464286451
"P16045","Lgals1","Galectin-1",0.858038494704348,12,18,24,7759988.65590649,7687616.31699015,6771930.09907687,7871660.06255555,5792670.16687064,9459406.85353769,7764199.66752028,8327810.39642078,1.16239535071819,1.63299593814918,1.39769564443369,0.403427460185564,0.934407228830036
"P16092","Fgfr1","Fibroblast growth factor receptor 1",0.000453314971589486,24,6,24,14754.7302681289,12699.5748828415,14801.6218872798,18548.1336726784,10346.8431589737,11666.9924270344,15677.7534629387,19937.8438855618,1.46053185589219,1.92694946460746,1.69374066024983,0.0723503994369044,0.591118157101517
"P16110","Lgals3","Galectin-3",0.736166136975533,18,18,24,539188.428342317,413648.083221393,408072.739327062,424878.394311721,373566.235096555,440334.874168677,479087.995644106,470917.874237009,1.32130469982257,1.2824713548329,1.30188802732774,0.983926931005875,0.999825464286451
"P16254","Srp14","Signal recognition particle 14 kDa protein;Signal recognition particle 14 kDa protein, N-terminally processed",0.000256068998048088,6,18,24,442155.526848829,403731.633977913,384402.175396889,368708.406312979,445001.680473999,456282.687877698,384419.950907837,368129.961949209,1.19920110113656,1.23946088349269,1.21933099231462,0.0343129250033619,0.482054751266743
"P16374","Zfp60","Zinc finger protein 60",0.80046813160152,18,12,24,3242.58632408329,3468.77122579828,3702.28353024175,2958.65657337824,3195.1030895155,3574.65479254124,3350.7860665834,3938.87852822946,1.25133939624984,1.23278605349373,1.24206272487179,0.818628179949558,0.999825464286451
"P16546","Sptan1","Spectrin alpha chain, non-erythrocytic 1",8.28297643976116e-06,24,6,24,4316937.20456303,5184235.42937445,5955073.61250977,6139291.41295058,3945354.33215269,4438716.1557377,5430780.46870304,6112420.76385562,1.42214054132205,1.54927042016034,1.4857054807412,0.0173313711474418,0.437561570040917
"P16675","Ctsa","Lysosomal protective protein;Lysosomal protective protein 32 kDa chain;Lysosomal protective protein 20 kDa chain",0.00803665773787854,24,6,24,4600535.69699684,4451845.91587711,4445142.67405322,5227551.0837568,4167089.10166582,4737326.49658264,5194072.39591014,6150853.00029688,1.17601424005366,1.4760550711138,1.32603465558373,0.148758948889954,0.72257273014423
"P16858","Gapdh","Glyceraldehyde-3-phosphate dehydrogenase",0.620653176663942,12,12,24,34920157.8964595,39000058.6042068,37803451.7976487,34541146.7129273,26201465.842477,25839269.5514271,23586841.428844,23480220.8911457,1.12908986283338,1.11589520234699,1.12249253259019,0.982648821350082,0.999825464286451
"P17012","Zfx;Zfa","Zinc finger X-chromosomal protein;Zinc finger autosomal protein",0.114262076323085,6,6,24,40907.1936629764,33517.7839121192,33524.4897238138,36961.8707139614,46820.5034135874,35969.6660868534,42798.0243783728,34982.5895095219,1.22046236022738,1.33839444335141,1.27942840178939,0.265975394016741,0.844907630105204
