"Leading.razor.protein","Gene.names","Protein.names","pVal","phase","peak.shape","period","t1.1H","t1.2H","t2.1H","t2.2H","t3.1H","t3.2H","t4.1H","t4.2H","t5.1H","t5.2H","t6.1H","t6.2H","t7.1H","t7.2H","t8.1H","t8.2H","Av_expr","Amplitude","CV"
"P62889","Rpl30","60S ribosomal protein L30",0.264522510032964,6,18,24,221288.171715313,203985.056475414,121188.791146373,158940.386941967,139529.139149647,133173.792054332,115501.872505129,139831.586430401,125309.216663592,129923.935296367,121286.410233536,138166.958006348,80242.6602967451,128416.230805253,88174.4245354749,104002.180980671,134310.050827285,1.05014859684585,0.271197465081204
"P62900","Rpl31","60S ribosomal protein L31",0.736166136975533,6,6,24,80075.288664438,62620.9147765632,44205.1103559434,56445.1253576659,49180.1994404308,52261.1432621869,57450.9077935132,55406.4623269399,37029.5955561263,48826.5349613419,43055.1200826512,63016.4748697192,48394.0842291549,49364.995490448,46152.888835082,48841.6881087168,52645.4083819326,0.817653323078496,0.191456318103591
"P62908","Rps3","40S ribosomal protein S3",3.73862647270561e-05,6,18,24,554057.677314395,509125.605972483,389368.850444465,443338.40338025,398613.171040522,363614.294170948,316451.20305223,260443.894470781,447164.93161715,417472.59496639,387180.129512522,491867.755288283,312414.056593036,324238.51330556,269528.211944702,359441.591623275,390270.055293562,0.752334899542208,0.216526730426749
"P62911","Rpl32","60S ribosomal protein L32",0.827964021487027,6,18,24,216270.398179802,206392.396513605,73842.470302368,180479.068933559,159593.40336983,202077.646694741,139872.247189354,353695.625863491,131763.721908641,164110.831292094,124405.975674003,203791.851587061,141860.715744429,203618.786422106,103674.587072513,143017.316943655,171779.190230703,1.62914468967559,0.369179435681426
"P62915","Gtf2b","Transcription initiation factor IIB",0.121239483765108,6,12,24,84484.5110717616,74859.3967876474,64821.5839323915,63140.120783406,67206.2752515914,65919.1277560382,63636.8948111136,67344.4363322756,75559.7327506618,66642.915251454,68837.9732062818,68130.3262381516,65296.2894614497,66271.1429699079,58269.9381324588,70477.2597503697,68181.120280435,0.384484338648,0.0885883124164727
"P62918","Rpl8","60S ribosomal protein L8",0.494883896312395,6,18,24,57970.6857994435,65723.9321913349,31970.81621993,52696.1894425103,62859.1065568212,47505.1752500423,33370.3573652529,52488.6227400546,34396.7045749759,40068.0282074434,40854.332719409,59018.2762053739,40398.179434462,38141.1283482793,36792.7304393445,32437.4897898416,45418.2347052825,0.743162216462789,0.25323823280805
"P62960","Ybx1;Ybx2;Ybx3","Nuclease-sensitive element-binding protein 1;Y-box-binding protein 2;Y-box-binding protein 3",0.00212227394764467,18,6,24,2219.96224482578,3602.77293640961,3397.17122095227,2447.76430137235,3640.15604955155,2751.49284876131,1994.9217034631,512.660460526308,2420.65967759649,2556.89189579196,2806.26782282987,2881.57104925203,2744.05856614138,3342.64145305752,1205.55363140929,2059.12804361771,2536.47961909741,1.23300639416852,0.330434754792475
"P62962","Pfn1","Profilin-1",0.114262076323085,12,6,24,49492.989278079,43929.0631788771,44285.7348423231,36794.0808877558,33090.2810451664,32183.872617654,39631.2581664902,37798.8783033169,29990.7288263406,31429.5594197686,43523.1642770639,45504.5916082665,37364.5090264895,26538.9264594092,39284.5104671256,34417.1802973163,37828.7080438402,0.606789499447564,0.168405631104913
"P62983","Rps27a;Ubc;Ubb;Uba52","Ubiquitin-40S ribosomal protein S27a;Ubiquitin;40S ribosomal protein S27a;Polyubiquitin-C;Ubiquitin;Ubiquitin-related 1;Ubiquitin-related 2;Polyubiquitin-B;Ubiquitin;Ubiquitin-60S ribosomal protein L40;Ubiquitin;60S ribosomal protein L40",0.421140086485005,18,6,24,105571.575215513,109053.952136532,114829.015943848,90915.3852884964,98404.5252591773,96433.3289065868,80004.0632377859,113857.012999293,124220.184061517,92640.0805758751,91613.7779148441,103184.758143613,115970.071574759,129340.911108917,89270.0615246227,90357.0734146491,102854.111081627,0.479677937539867,0.136058146950716
"P63005","Pafah1b1","Platelet-activating factor acetylhydrolase IB subunit alpha",0.00212227394764467,12,6,24,42114.4048937777,39823.5494555455,46115.6968584524,44601.2973727832,38862.1013827031,32801.3994352332,30174.6996180798,31604.6345551462,34570.2824233416,36644.5537322672,35612.7323223186,40622.7690592892,28384.4693779355,26586.9704830373,27747.9017136544,34539.0638577654,35675.4079088331,0.547400226658091,0.168045642472614
"P63017","Hspa2;Hspa8","Heat shock-related 70 kDa protein 2;Heat shock cognate 71 kDa protein",0.688143914051891,6,18,24,890514.009974929,859331.631746326,683030.523932372,856876.28745889,838254.130089951,651761.979360156,672733.330659397,536320.518634851,846201.130096558,643809.13158717,712673.613054051,961740.933332038,746710.21509075,818063.4516122,888492.582648441,736487.463564318,771437.55830265,0.551464483571704,0.149713605925793
"P63028","Tpt1","Translationally-controlled tumor protein",0.00579167592228507,6,18,24,154437.076679589,171965.653864845,136081.806644469,129192.489856078,116598.101200271,111802.699485382,87876.2325947241,81646.2939023097,88363.0421032473,138264.18151111,96173.0476777715,102444.091663786,82885.7092336828,89625.5052309404,55961.1844401865,105261.181631527,109286.143607495,1.06147463525928,0.277575108280108
"P63037","Dnaja1","DnaJ homolog subfamily A member 1",3.73862647270561e-05,6,18,24,716193.301137729,579419.868748425,590897.112235576,527964.555919178,507546.286187376,466297.701697221,437714.517949949,419669.607034196,751366.484034841,524041.656461744,540733.141280315,555930.061508397,492686.029098121,532260.921328756,478123.376944575,456555.090295217,536087.481991351,0.618736471458956,0.170141178308721
"P63073","Eif4e","Eukaryotic translation initiation factor 4E",0.104740236629495,6,18,24,24307.3091949352,21622.1658875023,13020.6658814832,24895.1462161936,14149.2582877032,16399.9473497598,10426.9533736619,8005.25730150839,18100.8016561402,24766.9321991809,11793.838672459,15158.9798623341,19881.2257220912,14840.1589484954,16290.8564746275,15618.7485233036,16829.8903469612,1.0035650005132,0.303932440315861
"P63085","Mapk1","Mitogen-activated protein kinase 1",0.227818798997826,12,6,24,62323.8825090883,71306.8205341634,65594.3715210298,60708.6082845459,55432.7271401095,57793.1369204107,58467.7192986593,59164.3312877734,51981.1250857989,48339.5178401467,46812.218592647,65017.8785369972,45691.5857804289,56758.4262915501,38994.0885132604,47774.1904320082,55760.0392855386,0.579496220500033,0.154378711532057
"P63094","Gnas","Guanine nucleotide-binding protein G(s) subunit alpha isoforms short;Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas",0.0609999226870105,6,18,24,180858.235447947,169435.143992339,127738.996103,136548.018312661,145849.027116632,145819.005816497,136387.26295222,88705.2737707214,133933.289570363,139732.514207135,125209.383377763,132098.402878111,111910.815277183,119075.058990585,117224.586357537,127102.537152702,133601.721957712,0.689758786989242,0.161523528110593
"P63101","Ywhaz","14-3-3 protein zeta/delta",0.0350365605631103,12,12,24,91805.9492444305,90586.2165659166,78113.1782751258,83929.3518361574,76100.8923663855,79052.1266786973,73640.8715226788,20610.4039576464,60353.2769481655,74884.343383084,82443.6879005984,89948.8345549746,61963.9534327864,56403.492709439,71902.7278425261,75032.2735269609,72923.2237965983,0.976308253806316,0.238630050276925
"P63154","Crnkl1","Crooked neck-like protein 1",0.0120320043860253,6,18,24,26228.6544711328,22732.9057039569,27823.6234509553,19150.694435093,16552.7050445802,16212.3569641299,18945.2230040939,17655.2779990669,21965.0072607421,25693.1176855375,17873.9429545204,21511.9431195369,20428.1612305438,22528.9219982218,17534.729669394,17340.3910045059,20636.1034997507,0.562667583391684,0.175779284916808
"P63158","Hmgb1","High mobility group protein B1",0.00130198144442061,6,18,24,30477.979537281,40295.5530665792,31697.6237325403,31266.0396033271,21610.2183764011,23892.6952392438,23844.2360177509,7899.28074506651,25016.9721635588,27463.1055826448,20030.5034227409,27030.7370685996,18166.4618224354,25313.3740395846,17379.938801622,17424.6880153943,24300.5879521731,1.33314767466832,0.308657737157347
"P63166","Sumo1","Small ubiquitin-related modifier 1",0.700821635491479,6,6,24,10759.0629308463,8610.05790630737,7116.33727050381,5472.18738843832,6869.8467269331,4199.8009731093,4778.9269651359,6566.92646330961,3052.17215994904,6082.20100609199,6160.1882511115,6326.99517313087,6425.12870340513,7754.95491528155,11016.8744651999,5638.87499070748,6676.90851809132,1.19287276194817,0.316184689590643
"P63168","Dynll1","Dynein light chain 1, cytoplasmic",0.199362828390778,6,12,24,71531.3697684172,59979.5078270212,61675.8453920525,65706.7847663766,51716.1153860884,46238.020586327,30861.4922624197,59612.9442598335,88052.1564046819,59001.6769509423,38261.4953319098,54585.267232302,54224.4996513308,78412.0492191404,55855.8056409542,56061.47915892,58236.0318649198,0.98204946853037,0.239607711414926
"P63242","Eif5a;Eif5a2","Eukaryotic translation initiation factor 5A-1;Eukaryotic translation initiation factor 5A-2",0.676678016636985,24,18,24,70080.3041985356,65781.9790163039,63256.8903121669,66413.8315768238,62577.5082200999,48308.7041211091,69484.4009458357,75542.0080508967,39976.7919785265,68598.4731067442,38078.8810556911,60080.2201758515,43596.6722503468,46108.8905888955,45609.3560811467,42415.280690404,56619.3870230861,0.661666064663157,0.223987913267494
"P63276","Rps17","40S ribosomal protein S17",0.314019711107274,6,18,24,37351.4362313101,42784.3797904883,18473.447057044,35735.2852941985,41872.3308683386,28762.1872013373,42917.3848849326,38514.4689367806,47650.4873047827,36089.4041432415,39313.4296522114,33640.6336900499,24041.4916488708,35137.0874195985,9635.95841095327,20858.9482389862,33298.6475483203,1.14162381035644,0.310136440769752
"P63323","Rps12","40S ribosomal protein S12",0.0508332689058421,6,18,24,215239.07713693,152333.33313728,130938.065036826,134659.44677934,101406.289684483,127594.232028273,132839.311315552,33818.3771231435,107918.996085806,180260.514586711,120744.464324216,208189.94102046,115159.267499305,134715.155708235,122062.027867561,93291.9978149199,131948.156071815,1.37493925959106,0.331360242211304
"P63325","Rps10","40S ribosomal protein S10",0.00212227394764467,6,18,24,155410.243048271,150719.52083776,126017.707341523,111459.998693089,100149.498386983,92678.5117225629,100418.069278869,97489.4542370325,98967.3532813136,114661.638388105,107420.945753618,113960.981263826,99436.2351522059,104017.794543666,93542.6928389524,93439.5671704515,109986.888246139,0.570356451810155,0.173821540805286
"P63330","Ppp2cb;Ppp2ca","Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform;Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform",0.0749827261839369,12,12,24,31531.4867564337,31043.7736895668,28362.3358927095,36504.7240821065,37951.5670742321,29287.089176101,24985.7379069573,28251.5761297221,29842.8508623897,30450.4282446703,31168.5475980499,31316.0027101086,22818.4679311264,36368.8483116613,29151.7086649592,24999.5182408685,30252.1664544789,0.500231914493687,0.137761772293584
"P67778","Phb","Prohibitin",0.0840877453514647,6,18,24,5077.04872365516,4888.6483161992,3736.52358328072,3202.25890306219,3425.9179801368,3885.14401610809,4217.07358785838,1996.54040278759,4168.76996062981,3231.0392606928,2666.07332119112,3601.58714140359,3635.91032463923,2513.47610690389,1606.49727327323,2217.30890522587,3379.36361294048,1.02698373063268,0.29297225987425
"P68040","Gnb2l1","Guanine nucleotide-binding protein subunit beta-2-like 1;Guanine nucleotide-binding protein subunit beta-2-like 1, N-terminally processed",0.594461127000378,6,18,24,80161.4449823285,101590.711530465,68294.9396329073,111025.216275304,82384.4886385518,91352.9231553025,82932.4206406862,126698.719963615,113466.741013849,91740.4199434068,93012.2989135525,107246.326023356,92321.9066224137,82059.240114222,63781.7031166135,78880.1147205618,91684.350955446,0.686235068376893,0.184565987490415
"P68181","Prkacb","cAMP-dependent protein kinase catalytic subunit beta",0.0701909204189805,12,12,24,7330.06613011145,6364.47502036355,6365.05793018215,6936.99784131055,6757.72970447771,6405.32554711639,6203.35905114805,4633.7366920415,4940.69915016773,7506.74168844303,7254.54234599306,7046.21361082288,6239.79894096777,7328.67165990963,6267.56795089768,6302.63957173784,6492.72642723069,0.442495926572859,0.123995498342883
"P68372","Tubb5;Tubb2a;Tubb2b;Tubb4b;Tubb4a;Tubb6;Tubb1","Tubulin beta-5 chain;Tubulin beta-2A chain;Tubulin beta-2B chain;Tubulin beta-4B chain;Tubulin beta-4A chain;Tubulin beta-6 chain;Tubulin beta-1 chain",0.0749924445975666,6,18,24,394872.837346688,402288.511835938,221670.371579833,304624.15989445,237759.257149877,171462.845602095,218560.577992302,48135.4750451032,176941.579809884,125562.739623868,208411.557772404,212354.255657419,159869.663631044,128821.959241768,124902.667183327,163921.190530797,206259.97811855,1.71702256550848,0.460364913094641
"P68373","Tuba1b;Tubal3;Tuba1c;Tuba4a","Tubulin alpha-1B chain;Tubulin alpha chain-like 3;Tubulin alpha-1C chain;Tubulin alpha-4A chain",0.0314775895853006,12,12,24,434539.16576497,480075.558287723,297263.940321169,284841.60658582,240648.157105911,196285.835336634,208869.696097399,134103.549029672,196049.381695104,180448.893058835,197519.291488333,233013.390942945,201674.047636729,186206.409667837,167600.280990489,169506.779893327,238040.373993931,1.45341734871779,0.401054672726183
"P68510","Ywhah;Ywhag","14-3-3 protein eta;14-3-3 protein gamma;14-3-3 protein gamma, N-terminally processed",0.421140086485005,6,12,24,35068.3890508979,32785.6207001606,12569.2442252946,35132.7543861147,24317.1465514907,17584.4251456551,21017.4228797141,31372.2282383719,22824.7098458417,23031.5826406805,26991.6264759554,24801.9132520772,14520.0796571876,24321.0691460021,25509.5350088119,23442.2053444215,24705.6220342923,0.913294558198174,0.267535815299925
"P69566","Ranbp9","Ran-binding protein 9",0.692265842639357,24,6,24,22089.8120808073,20382.7279676879,18642.9974589783,19969.1688340294,24292.9220703336,19377.6521341335,17006.1755346059,25799.0921817986,22955.7999820701,18698.4617056898,23774.0960852247,30042.3257947578,24715.7254697215,23526.2891845524,23402.1607060773,27769.4188457061,22652.8016272609,0.575476290953076,0.155992337216314
"P70122","Sbds","Ribosome maturation protein SBDS",0.58627791105411,12,12,24,30852.2311977756,37346.7743581537,28204.7345176177,26882.7229832102,29453.0067182804,28360.0883800897,25405.4790900264,17854.7419874511,22007.287715747,23727.6780219359,25550.7808142693,28771.3963558788,22629.3203101338,26558.889085529,26890.2493811461,25162.161885406,26603.5964251657,0.73268411004251,0.161953123450357
"P70168","Kpnb1","Importin subunit beta-1",0.00803665773787854,6,18,24,81026.2688568384,100722.408424695,56802.4033495105,79187.8417526237,76452.9128007454,47221.198182313,56013.6084562917,33071.3826766266,64997.9092847328,56191.0826291369,56607.5722797374,78169.2507529234,51372.5593105864,66875.943680868,55526.6607599069,46569.5365599365,62925.533734842,1.07509657420053,0.266557205508016
"P70175","Dlg3","Disks large homolog 3",0.264522510032964,18,6,24,16116.3521942909,32000.6064958178,19363.838225659,15863.8140775704,19760.4225866372,21131.6723976296,16887.4583425965,12964.4352377557,17872.4042962608,20602.2180816218,21079.5843949766,25168.7456751958,35934.7755383985,29573.3411445785,18593.0555047466,23825.3104656706,21671.1271662129,1.05995134099234,0.288762287876886
"P70195","Psmb7","Proteasome subunit beta type-7",0.00212227394764467,6,18,24,65128.753037681,61566.1210428407,57648.3944499631,46665.0894895124,43948.071725846,38935.0365896147,38426.2911117442,51850.6818806535,52156.2573626575,54128.3851679452,43884.4932538112,44100.5425029163,42275.693190243,52307.8113313641,43145.8115211024,34396.1556310712,48160.2243305604,0.638132355772858,0.179733723417412
