"Leading.razor.protein","Gene.names","Protein.names","pVal","phase","peak.shape","period","t1.1T","t1.2T","t2.1T","t2.2T","t3.1T","t3.2T","t4.1T","t4.2T","t5.1T","t5.2T","t6.1T","t6.2T","t7.1T","t7.2T","t8.1T","t8.2T","Av_expr","Amplitude","CV"
"P14152","Mdh1","Malate dehydrogenase, cytoplasmic",0.264522510032964,12,18,24,1091150.43721745,1188033.53123331,1191283.89003105,1269765.56583531,1058654.85347875,1121872.17977709,1089436.56069563,1362495.78822665,924279.969662695,1020274.55208802,1522310.55608853,1377622.45859229,1207355.11715209,1102565.35471921,1792064.29667358,1269867.42811627,1224314.53372425,0.708791983683449,0.174023191624291
"P14206","Rpsa","40S ribosomal protein SA",0.823827924100141,6,18,24,3648644.54002211,3829937.07412704,4050520.65149997,3535286.28216662,3483847.3327351,3909879.67265374,3346540.77748251,3734951.29972571,5097989.00247419,5785850.87980667,4974254.04782227,5729527.29995568,4984935.06826097,5368477.53990447,4701928.47843797,5251300.20392598,4464616.88443756,0.546364932414902,0.191155869239875
"P14211","Calr","Calreticulin",0.858038494704348,24,6,24,219479.550142845,257502.349485362,229343.332254432,204628.873862122,195357.382725599,227122.300719181,211829.425202716,241465.457081618,149477.989012898,170635.945348603,322076.418520548,191761.449771619,265381.529806343,220205.913943479,345803.807012024,217328.404749227,229337.508102413,0.856056297217001,0.219586841697958
"P14576","Srp54","Signal recognition particle 54 kDa protein",0.202692387334919,18,6,24,1158029.09689644,1325486.42258306,1309344.92906696,1251419.05542108,1365506.98667165,1477596.96904909,1178236.77143572,1206050.67968207,1248923.70756099,1330293.50768664,1215128.23402566,1334740.99798838,1026405.85653931,1237315.37338694,1063227.21002887,1219924.62269945,1246726.90129514,0.361900518903592,0.0903973650040401
"P14602","Hspb1","Heat shock protein beta-1",0.688143914051891,6,12,24,882122.817130781,1091625.27340569,669069.658307225,1013066.38372973,812774.568658257,631796.05915843,697032.437695966,779989.536932972,1099463.02451864,955547.979515713,928083.035491598,897385.551137832,1215336.18683926,941282.331519445,1150804.95862649,939975.439614647,919084.702642667,0.634914416487362,0.186723448705083
"P14685","Psmd3","26S proteasome non-ATPase regulatory subunit 3",0.225169650880725,6,12,24,5262742.42501837,5252272.74455941,5100357.30738617,4528572.71848019,4504438.43907948,4377201.33028479,4733922.26073296,4455802.95878461,4938333.4654445,5414936.9968037,5206158.27596016,4919721.86868975,5706313.32278669,4738988.18003586,4978613.70581957,5302957.51137133,4963833.34445235,0.267759189374747,0.0776527472431752
"P14824","Anxa6","Annexin A6",0.692265842639357,24,12,24,175261.940558204,183515.645249106,147992.219263435,136240.074675403,135242.396577019,150566.982010074,164282.069829414,172476.800358705,111181.948749382,139096.458612798,162891.649052292,149748.191732792,173937.163426929,142918.266804159,201409.03677892,140321.994400215,155442.677379928,0.580452482872563,0.144424319314563
"P14869","Rplp0","60S acidic ribosomal protein P0",0.00749853148777137,12,12,24,4910200.83442576,5337498.43082001,5696726.21861687,4844209.80026568,5245232.34840621,5589923.16599812,4562167.91431026,4386614.83807331,5248487.53596976,5842493.30102805,5870480.9358989,6922765.94781511,4739419.79817119,5612091.17076425,4491729.91198218,5442638.49146616,5296417.54025074,0.478842744264029,0.122604069644261
"P14873","Map1b","Microtubule-associated protein 1B;MAP1B heavy chain;MAP1 light chain LC1",0.00143217958886267,6,18,24,1561030.00800069,1404506.28408834,1242010.30127658,1266861.53684847,1383092.33902266,1194736.41521929,975206.231448317,998583.244014405,1347461.00229262,1226244.4113297,1224728.98937466,1234970.2895599,1160127.22508904,1344613.05605658,1060119.4934406,1053595.31449996,1229867.88384761,0.476330656525185,0.128827178532599
"P14901","Hmox1","Heme oxygenase 1",0.769244719120214,18,6,24,521320.909723796,648516.597883911,482675.782356429,393222.635912147,443396.347984069,407616.937898638,406119.443038791,379208.916196234,245564.779039871,339866.177460163,401793.161674549,429240.110379111,437648.543737876,424442.395595809,421906.157316589,459929.251708693,427654.259244167,0.942237356775573,0.198364982565217
"P15105","Glul","Glutamine synthetase",0.202556542240958,6,18,24,62291.6117072253,58160.7073113257,45118.2675651742,53111.6378193754,46982.8859079718,45935.4015150347,42666.0130527952,46123.7847912922,58882.7875939511,53416.8949695311,57652.8487878852,60071.3573485232,65710.7998188729,50616.241433843,56392.2795279552,52601.3347943377,53483.4283715684,0.430877142093012,0.127444012654227
"P15379","Cd44","CD44 antigen",0.58627791105411,24,12,24,93560.0017873592,108864.885335204,57160.1194794075,85069.9668492592,81357.6047774605,80854.8000636001,77423.7687133453,85917.3934793533,44678.3163979312,45988.4796143345,53337.159838185,53848.5003964999,58303.9360584128,65519.2492243808,73358.1653634069,67772.2182574392,70813.4103522237,0.906418270466156,0.256054929423035
"P16045","Lgals1","Galectin-1",0.858038494704348,12,18,24,7014897.25431012,8505080.05750285,7390329.58801658,7984903.04596372,6349316.10083479,7194544.09731895,7502962.74747526,8240357.37763583,5542458.8348819,6042881.49885937,11506353.8871219,7412459.81995348,9330345.51498077,6198053.82005979,10791620.7271786,5864000.06566296,7679410.2773598,0.776608468207848,0.221787887195592
"P16092","Fgfr1","Fibroblast growth factor receptor 1",0.000453314971589486,24,6,24,12222.3421028218,17287.1184334361,12834.6384004291,12564.511365254,13318.2415140339,16285.0022605258,21144.2163251423,15952.0510202145,9901.19135647746,10792.49496147,12417.8088275139,10916.1760265549,13456.5769780473,17898.9299478301,17486.1041603128,22389.5836108108,14804.1867056797,0.843571653250099,0.249539178180263
"P16110","Lgals3","Galectin-3",0.736166136975533,18,18,24,519788.943046467,558587.913638167,432415.659872061,394880.506570725,441221.097640768,374924.381013356,434064.773165415,415692.015458027,379186.250254572,367946.219938538,431893.130421913,448776.617915442,479429.235204185,478746.756084027,421816.711388436,520019.037085583,443711.828043605,0.429652043625247,0.124787601477606
"P16254","Srp14","Signal recognition particle 14 kDa protein;Signal recognition particle 14 kDa protein, N-terminally processed",0.000256068998048088,6,18,24,489824.831208296,394486.222489362,401615.596724241,405847.671231585,375799.149042133,393005.201751645,345119.836959603,392296.975666355,448362.463328024,441640.897619975,423497.724407564,489067.651347832,400783.519692081,368056.382123594,389229.956391371,347029.967507048,406604.002968169,0.355886792044251,0.105581488051011
"P16374","Zfp60","Zinc finger protein 60",0.80046813160152,18,12,24,3525.24894934705,2959.92369881953,3726.04617342826,3211.4962781683,3967.82592738783,3436.74113309567,3768.98463084821,2148.32851590827,2842.15850771148,3548.04767131953,3805.58640479594,3343.72318028653,3012.11586938656,3689.45626378023,3420.08153420535,4457.67552225356,3428.96501629639,0.673482230168566,0.154656729876943
"P16546","Sptan1","Spectrin alpha chain, non-erythrocytic 1",8.28297643976116e-06,24,6,24,4121214.24070509,4512660.16842097,4925151.51909275,5443319.33965614,6260435.41683442,5649711.80818513,6147396.21482419,6131186.61107697,3747613.41566894,4143095.24863643,4439076.66056111,4438355.65091429,5404068.93965985,5457491.99774623,5794612.97548139,6430228.55222985,5190351.17248086,0.516846557663397,0.16664115134758
"P16675","Ctsa","Lysosomal protective protein;Lysosomal protective protein 32 kDa chain;Lysosomal protective protein 20 kDa chain",0.00803665773787854,24,6,24,4513944.18475668,4687127.20923699,4810630.53648298,4093061.29527125,4176185.10245726,4714100.24564919,5151691.10823106,5303411.05928253,4505039.06196883,3829139.1413628,4945564.6792471,4529088.31391818,5792149.57128535,4595995.22053493,6731630.06490928,5570075.93568447,4871802.04564243,0.595773575435522,0.147636498389188
"P16858","Gapdh","Glyceraldehyde-3-phosphate dehydrogenase",0.620653176663942,12,12,24,31672598.4570745,38167717.3358446,39974225.3451711,38025891.8632424,38284625.7734529,37322277.8218444,37248434.3846527,31833859.041202,25773085.9758393,26629845.7091148,25472210.356145,26206328.7467092,22052184.2315295,25121498.6261586,21879085.4247556,25081356.3575357,30671576.590642,0.589964453471765,0.213890413346452
"P17012","Zfx;Zfa","Zinc finger X-chromosomal protein;Zinc finger autosomal protein",0.114262076323085,6,6,24,45619.372540565,36195.0147853877,33282.4420295524,33753.125794686,29656.7985430326,37392.180904595,39894.9497072324,34028.7917206903,49151.9616002875,44489.0452268872,37223.6375287334,34715.6946449734,41918.777956167,43677.2708005786,35742.7744033567,34222.4046156872,38185.2651751508,0.510541513011188,0.141061593752954
"P17156","Hspa2","Heat shock-related 70 kDa protein 2",0.752344151799718,24,6,24,121427.856121179,120334.93794908,96694.0407945228,89681.9295185142,100736.919541583,100667.655204681,100820.015327287,142725.352777308,99340.4161195921,105330.714885395,145548.33372643,170538.523451258,139166.398421179,150541.124533202,157543.825876264,129504.01023348,123162.62840506,0.656502666270007,0.205216961133977
"P17182","Eno1","Alpha-enolase",0.688143914051891,24,18,24,355553.767407758,522473.434676222,543639.943709739,422510.065260188,434500.578180209,434649.280923611,585634.857446286,501368.21045796,301697.502832882,428596.973060471,454444.566860892,463466.080637231,369073.619155384,330359.646666631,462614.007628235,387998.810663562,437411.334097954,0.649131223814651,0.177274739768296
"P17225","Ptbp1","Polypyrimidine tract-binding protein 1",0.0840877453514647,6,18,24,790331.770721933,624184.253379951,746162.012352307,617286.423950998,693324.012288287,699173.359417383,688024.241875868,580336.22066143,1136477.90481837,863728.193048711,832034.488901103,781360.594645789,767127.664501005,847477.569322607,587005.390995421,752570.886963524,750412.811740293,0.741114324617118,0.182030395115386
"P17426","Ap2a1","AP-2 complex subunit alpha-1",0.0207043604699368,12,12,24,817115.527805667,854422.175025443,986535.931512403,961794.188431483,1064019.45038212,1002157.24552384,788401.992108394,767796.621886222,894713.185300632,859640.140959841,969399.895932492,1059952.31592037,772057.719794189,874711.176067994,859346.964777237,878915.544401863,900686.254739387,0.328885699029136,0.106755227112299
"P17427","Ap2a2","AP-2 complex subunit alpha-2",0.513850436357357,12,12,24,2584931.32121584,2623899.33056943,2777154.31772347,2230589.03597076,2578744.55818173,2575732.33584722,2457867.681508,2436602.3066052,2386498.0336982,2637640.06261936,2490741.08408259,2669545.8969618,2484506.13186897,2608611.2969439,2428355.84619066,2590047.59660234,2535091.67728684,0.215599809131032,0.0515249671667139
"P17710","Hk1","Hexokinase-1",0.620653176663942,24,18,24,69282.6103149845,79115.279428994,77175.2425576005,82454.1738540963,63173.3944350294,75091.1607019091,80810.1952816406,64152.9220172262,62555.9021225015,73624.984928084,78756.5915298199,75458.9981559276,77933.9466875711,63118.9583421275,96267.415475563,83192.7200457242,75135.280992425,0.448677544128174,0.121067658697418
"P17742","Ppia","Peptidyl-prolyl cis-trans isomerase A;Peptidyl-prolyl cis-trans isomerase A, N-terminally processed",0.00803665773787854,12,6,24,11288746.908514,11607454.4240193,12063233.3770862,12324315.7951984,10199787.7629949,12456910.466192,11217688.3950321,11475255.9246669,11079010.6342339,13511314.4330315,14027996.6071133,12583961.4251533,10006694.102226,10673142.4154334,11385000.5271181,10417731.4467034,11644890.2902948,0.345327641964886,0.0973836765227291
"P17751","Tpi1","Triosephosphate isomerase",0.421140086485005,24,18,24,194862.979096723,202664.131869881,185164.635536772,197465.938605425,182598.555624009,176510.514991965,200724.141206786,202700.300645825,166767.378995783,158096.450696728,243335.425293489,185545.062683546,207622.783949615,175702.629790345,238256.927221308,199294.001412725,194831.991101308,0.437499889596873,0.116702477116426
"P17918","Pcna","Proliferating cell nuclear antigen",0.140381840837961,12,6,24,561125.375102276,612658.254683344,561410.561585828,589422.054735582,488591.575247252,511934.496769533,499949.952576146,600897.030124687,355492.61488124,443881.467630771,653831.393680689,593682.692565687,466954.64417104,399945.005838241,545142.175596268,391108.378635803,517251.729614024,0.576776764037253,0.16954087619492
"P18242","Ctsd","Cathepsin D",0.00631819191522008,24,6,24,2017528.73730451,2747298.73178497,2564299.39729739,2373400.53633211,2241849.56566245,2543588.44740133,2668601.573512,2626652.39114561,1939174.51928622,1787506.26286261,2567585.63756228,2335187.3163155,2659829.40702295,2612648.42765302,3046111.03298856,3071892.66288606,2487697.1654386,0.516295318364044,0.144642207263441
"P18406","Cyr61","Protein CYR61",0.60035109870114,24,12,24,2546707.36317915,2971492.59688392,2047875.28664377,2287314.08461653,2843487.42887089,2223933.59432381,2551333.75166535,2645606.17608902,3146503.58569334,2986300.88304613,3069880.09059579,2985329.23232379,3055871.3645528,3185149.22749145,3426594.04483887,3306381.85642012,2829985.03545217,0.487182349349353,0.142864870121035
"P18654","Rps6ka3;Rps6ka2;Rps6ka1","Ribosomal protein S6 kinase alpha-3;Ribosomal protein S6 kinase alpha-2;Ribosomal protein S6 kinase alpha-1",0.341223288618683,12,6,24,103543.332908144,125821.192149007,133102.096687627,118031.984786021,106995.660955759,111218.360449931,114211.165256154,106181.993489806,107152.973724541,98231.4157564823,117164.178282705,107891.628481129,89883.298557024,96569.4426419955,155061.121534541,111301.806258833,112647.603244981,0.578599287512323,0.138297430277578
"P18760","Cfl1;Cfl2","Cofilin-1;Cofilin-2",0.0840877453514647,24,6,24,957597.61165602,1075869.92775915,1126621.41682451,1145745.53903283,1136933.24753427,1119936.33728153,1206172.89289126,957817.655637031,869411.64909432,884606.165591736,1195336.93628245,977784.334733464,1087561.51477512,897865.816552871,1310283.01488369,1153181.12549371,1068920.3241265,0.412445489002786,0.121524061309168
"P19096","Fasn","Fatty acid synthase;[Acyl-carrier-protein] S-acetyltransferase;[Acyl-carrier-protein] S-malonyltransferase;3-oxoacyl-[acyl-carrier-protein] synthase;3-oxoacyl-[acyl-carrier-protein] reductase;3-hydroxyacyl-[acyl-carrier-protein] dehydratase;Enoyl-[acyl-carrier-protein] reductase;Oleoyl-[acyl-carrier-protein] hydrolase",0.00664982298153615,6,18,24,2939068.32198583,2866299.58784819,2899370.72517831,3047461.51154572,2568039.04853316,2557399.74774512,2513914.61539827,2403969.31029869,2712156.67868518,2539978.79599673,2508412.71514808,2786941.40107189,2517658.97568436,2271433.08579944,2481439.29192729,2464818.38696396,2629897.63748814,0.295079327303202,0.0831150232261604
"P19182","Ifrd1","Interferon-related developmental regulator 1",0.000453314971589486,6,18,24,151109.150237467,191874.0563485,133388.873331848,134136.213459376,133870.426426732,123277.145265931,122121.91147842,114334.314757341,154627.292466803,157763.58978519,150718.600421873,159040.777558247,115155.340559077,120326.878023725,124780.599205843,127257.74282569,138361.432009504,0.560414419430357,0.151031970532396
"P19253","Rpl13a","60S ribosomal protein L13a",0.546765117594782,12,6,24,201736.099636566,278433.150046138,364866.679118049,272519.377839628,195238.961934813,375439.084223839,283112.503604846,232113.691157253,360995.706260113,270754.890511579,255273.738489685,322034.907874559,167360.193034699,257380.335406789,243613.296291953,253271.856808393,270884.029514931,0.76814750416163,0.223363837058667
