"Leading.razor.protein","Gene.names","Protein.names","pVal","phase","peak.shape","period","S1H","S2H","S3H","S4H","S5H","S6H","S7H","S8H","Av_expr","Amplitude","CV"
"P84091","Ap2m1","AP-2 complex subunit mu",0.0736953455571227,18,12,24,454414.727114465,463792.938135031,522114.631735231,495110.260395927,443176.659700757,512200.98708846,493376.602617686,488384.091322996,484071.362263819,0.163070939923632,0.0575294497601463
"P84099","Rpl19","60S ribosomal protein L19",0.201692524682652,18,12,24,13665.6912159194,16796.2654914974,14906.5986123483,15827.5656372843,14293.084048319,14775.7333399502,16979.4686284014,13786.6940738698,15128.8876309487,0.219036421798989,0.0847510970016906
"P84104-2","Srsf3","Serine/arginine-rich splicing factor 3",0.914315937940762,24,12,24,18096.6410830967,19220.0028408111,19522.3139138802,20603.3354175493,17059.451081377,15010.5355794699,15566.8840444179,16960.159888521,17754.9154811404,0.315000082316369,0.1104815442903
"P97304","Polr1d","DNA-directed RNA polymerases I and III subunit RPAC2",0.881513303769401,6,18,24,64284.9177896942,71923.9455316497,67967.8311452145,67228.3337896066,76737.6405227247,62808.3334277015,69058.7729137948,67586.7910071315,68449.5707659397,0.203497362206315,0.0636254241329793
"P97311","Mcm6","DNA replication licensing factor MCM6",0.0193935119887165,6,12,24,42075.4376957838,28555.8064196874,24875.2729805031,26366.5994166715,28632.6048737424,27227.3396398252,19216.2903510574,23604.222524095,27569.1967376707,0.829155363583427,0.24015314311734
"P97314","Csrp2","Cysteine and glycine-rich protein 2",0.0881374722838137,6,18,24,4019.72200441474,3820.98510645431,3282.42624846385,3059.97758445125,3837.70506602894,2658.45950876601,3420.21698199967,2238.0723810318,3292.19561020132,0.54117368295561,0.188285702464217
"P97315","Csrp1","Cysteine and glycine-rich protein 1",0.258110014104372,12,18,24,49239.2829734302,54073.4672781947,50850.429496391,54971.5322332935,45338.1488012551,55233.7083572115,56441.9786103653,53120.7059130539,52408.6567078994,0.211870147159039,0.070867642728982
"P97333","Nrp1","Neuropilin-1",0.110014104372355,24,6,24,23669.1849013408,23449.617008316,24811.3262633296,28470.9884172251,25287.4242066654,27324.2373298727,28080.0520973395,30229.6183170243,26415.3060676392,0.256669420802749,0.0933391888001599
"P97346","Nxn","Nucleoredoxin",0.750554323725055,6,12,24,239559.329786185,203246.926949236,183911.480570137,185682.498024064,176815.046322856,175880.141347353,165404.843340662,173361.736897263,187982.750404719,0.394474952014859,0.125720603972391
"P97348","Rhod","Rho-related GTP-binding protein RhoD",0.0289634146341463,12,6,24,14741.8137311932,11850.8704648763,10268.08940034,10585.1635983536,11190.7434674799,11336.1184720232,9149.12402513876,10309.8407837091,11178.9704928893,0.500286650690406,0.148257770906312
"P97351","Rps3a","40S ribosomal protein S3a",0.442350332594235,6,18,24,441513.772155711,409236.878471115,388676.398170028,390994.172419326,399423.859004414,382070.528151217,396812.357170928,341933.479919867,393832.680682826,0.252849235526092,0.0706376253069531
"P97352","S100a13","Protein S100-A13",0.917960088691796,6,18,24,15511.4066426543,14270.6324162587,16411.6155429872,12173.5308124402,13325.4490418293,11709.7365245578,12730.7005717026,12174.4737467794,13538.4431624012,0.347298353438999,0.126246768519118
"P97371","Psme1","Proteasome activator complex subunit 1",0.881513303769401,6,6,24,564504.80630459,577553.134570511,613965.839765694,540475.529471887,541645.152464312,485515.140496048,511961.406163168,513353.557486884,543621.820840387,0.23628687139724,0.0756678974099572
"P97379","G3bp2","Ras GTPase-activating protein-binding protein 2",0.930570953436807,18,18,24,98020.3592935075,99805.5035390301,97244.3916449854,103866.176965927,95905.8064449971,93643.4666848465,104902.074141304,95771.1592737386,98644.867248542,0.114132724494329,0.0403476601061645
"P97386","Lig3","DNA ligase 3",0.750554323725055,6,18,24,2762.87591102481,1279.34582375506,1758.53472227207,1527.51931583557,1634.9037700303,2038.80029968435,1765.77662291575,1235.60139197516,1750.41973218663,0.87251902556067,0.278078735064438
"P97429","Anxa4","Annexin A4",0.923579946146942,12,6,24,14795.2369284451,16068.5584385871,13939.7655046311,12943.1184346385,13544.6375606241,13554.6401926422,12342.9052586857,14853.2682313488,14005.2663187003,0.266018017445822,0.0849627692975038
"P97433","Arhgef28","Rho guanine nucleotide exchange factor 28",0.0736953455571227,6,12,24,12768.330937604,9058.46726529584,6513.69512318889,9425.89260180375,9451.96339941209,10235.51461537,8162.33410555422,7202.83713407818,9102.37939778837,0.687142948132311,0.212320657260503
"P97434","Mprip","Myosin phosphatase Rho-interacting protein",0.846262341325811,6,12,24,99763.860826759,118149.830831296,116195.207559094,118047.293304431,105399.069119868,92749.5171493919,91682.3567959471,97734.9213764573,104965.257120406,0.2521546153599,0.10659161777059
"P97447","Fhl1","Four and a half LIM domains protein 1",0.764966740576497,12,6,24,23112.0706153134,21315.4560135819,20232.9475934377,20077.8308417445,19585.7503730989,20575.3182806345,20068.9811103301,21214.5589703779,20772.8642248149,0.169756091603488,0.0536051521650387
"P97450","Atp5j","ATP synthase-coupling factor 6, mitochondrial",0.0881374722838137,24,6,24,44483.2174600398,52532.7913483197,48093.088307815,53903.7306422316,46884.6840775421,48996.6156644942,51927.8575951028,54317.4351436978,50142.4275299054,0.196125679750802,0.0709644260392059
"P97461","Rps5","40S ribosomal protein S5;40S ribosomal protein S5, N-terminally processed",0.0881374722838137,6,18,24,85919.8183215524,64732.5552895411,69877.9814711076,67446.7342815435,73988.6872810808,72490.2048150881,67988.2742781223,57077.0509030141,69940.1633301312,0.41239205122234,0.118503241992071
"P97464","Ext1","Exostosin-1",0.76163610719323,12,18,24,72028.8530640742,70786.1447973983,67824.7761505053,78292.279470465,76884.0549878485,82787.2803453473,78673.3431004267,72430.426413127,74963.394791149,0.19959747336054,0.0663522573687689
"P97479","Myo7a","Unconventional myosin-VIIa",0.51410437235543,18,18,24,15601.7217331134,14946.9731432663,15947.3830042807,17448.0360444417,19121.8157809463,15987.2075943067,21173.9912342142,19831.0587482186,17507.2734103485,0.355681775510922,0.13022510338202
"P97494","Gclc","Glutamate--cysteine ligase catalytic subunit",0.764966740576497,18,12,24,17747.3355626034,15415.1285575523,15684.4794848043,18930.0182156446,18288.8127737479,19915.1584696521,19603.6267347098,19018.6408329007,18075.4000789519,0.248958799940473,0.0941828358110738
"P97742","Cpt1a","Carnitine O-palmitoyltransferase 1, liver isoform",0.739421720733427,6,18,24,1323.53169275683,836.308647451165,645.665877706475,726.193983072189,736.828629841062,1194.66650456772,996.060292747778,965.393716441125,928.081168073043,0.730394967993796,0.257240848559141
"P97760","Polr2c","DNA-directed RNA polymerase II subunit RPB3",0.662527716186253,6,12,24,23682.5407006537,21708.392714377,18155.4012643628,20527.3743237911,18589.2656524753,16100.3055251146,16650.2327022968,17199.5467606776,19076.6324554686,0.397461931147367,0.139538339124185
"P97765","Wbp2","WW domain-binding protein 2",0.442350332594235,12,18,24,175654.912181113,192408.213720833,193920.482626058,191859.448708049,176019.643243387,203658.289173028,190642.929455294,199848.037873629,190501.494622674,0.1469982009715,0.05278442545641
"P97792","Cxadr","Coxsackievirus and adenovirus receptor homolog",0.212860310421286,24,6,24,83922.3324480791,95058.5645617723,97803.4097209218,96232.9266651959,93338.7883375308,94433.4309249209,86125.7134790731,98132.3097381414,93130.9344844544,0.152580636806927,0.0567881721767206
"P97798","Neo1","Neogenin",0.195121951219512,6,18,24,4320.18079035777,3928.00700339612,3394.33300351753,3049.5070045574,3453.99520447077,3060.42798263107,1667.4739530362,2688.0253408222,3195.24378534863,0.830204834286888,0.252037040901512
"P97813","Pld2","Phospholipase D2",0.110014104372355,6,18,24,2452.61041929253,1376.84768880859,1409.50941434429,762.515041817193,1930.41840940147,1680.67372737686,1268.7561211438,1601.4509947954,1560.34772712252,1.08315303576088,0.318350786027397
"P97823","Lypla1","Acyl-protein thioesterase 1",0.753526093088858,6,18,24,45851.4864106352,48719.5478062581,48441.7010562771,47697.4425787326,45470.7881776484,41027.1097254718,43965.4331207322,42977.8410624515,45518.9187422759,0.16899430595749,0.0602743665800728
"P97855","G3bp1","Ras GTPase-activating protein-binding protein 1",0.846614950634697,6,12,24,174338.852264196,187187.888542537,179501.529302091,171680.764450534,176935.903233416,167838.544336947,163008.773128519,174784.211845823,174409.558388008,0.138634118665829,0.0420410219335398
"P97863","Nfib","Nuclear factor 1 B-type",0.923579946146942,12,6,24,16254.8483386775,16351.4393861244,14168.3234485932,18475.6345598735,12246.8336034912,12826.5406219713,11282.3194972869,11605.2376111887,14151.3971334008,0.508311299215014,0.185160669602373
"P97864","Casp7","Caspase-7;Caspase-7 subunit p20;Caspase-7 subunit p11",0.812361419068736,12,18,24,10830.3390792521,10805.7592718669,10880.2245074769,9969.77008195058,8400.29168808795,10304.3656386013,8443.84137774897,10772.409247045,10050.8751115037,0.246737999614635,0.104780504903027
"P97865","Pex7","Peroxisomal targeting signal 2 receptor",0.0881374722838137,18,18,24,17548.9599140666,16174.1157152384,21923.1005842806,21309.6056651065,19445.4004124477,19431.0750254333,22550.8711136382,18192.3766332035,19571.9381329269,0.325811136081197,0.114245698876445
"P97927","Lama4","Laminin subunit alpha-4",0.416574279379157,12,6,24,6238.09225114117,6382.50137881039,6170.85820724564,6926.88127411854,6274.50959889112,8211.90204139847,6118.81343123276,7188.68315449051,6689.03016716608,0.312913614957201,0.108515533012103
"P97930","Dtymk","Thymidylate kinase",0.846614950634697,6,12,24,22263.7438659442,22411.0966066138,21650.5019173619,20012.6366650469,19777.4753502107,15470.419914053,17070.5202143215,17080.8789752941,19467.1591886058,0.356532590364968,0.135992482910866
"P97953-3","Vegfc","Vascular endothelial growth factor C",0.442350332594235,6,18,24,31646.706567901,30615.7948582809,31425.6858961336,31107.5001903089,36105.460556416,35559.5284688689,33751.501184041,27940.776226602,32269.119243569,0.253018505655098,0.084184548630263
"P98078","Dab2","Disabled homolog 2",0.739421720733427,12,12,24,219224.705044783,203884.55985428,179771.755752082,194493.98490002,175956.399125316,190535.081642134,181743.371218579,167207.730163645,189102.198462605,0.27507334818968,0.0882705754192512
"P98083","Shc1","SHC-transforming protein 1",0.416574279379157,12,12,24,28256.3882807601,33353.5886441726,26133.9919101576,26419.64376953,24996.1547204251,26942.0128994343,25597.7031646668,23221.8599450891,26865.1679167795,0.377132528278575,0.11179939240274
"P98195-2","Atp9b","Probable phospholipid-transporting ATPase IIB",0.963137472283814,24,18,24,17283.1514885789,15516.6058205373,14937.7468520038,20376.1435896638,17318.4920581345,19988.0595530735,18305.7744918556,17964.2719186893,17711.2807215671,0.307058355810353,0.107867494803302
"P99024","Tubb5","Tubulin beta-5 chain",0.881513303769401,6,18,24,2282132.51379616,2104240.8945138,2085816.08356353,1917439.75992049,1806329.98431459,1984397.86618115,1776726.67755313,2030330.93541131,1998426.83940677,0.252901845730344,0.0831204740690773
"P99026","Psmb4","Proteasome subunit beta type-4",0.212860310421286,6,18,24,94295.6790375522,81245.521370561,71818.3517778587,78246.4459886655,82775.4611756287,89172.2002350024,86260.1797828766,68222.5918728121,81504.5539051197,0.319897305309984,0.106512811409546
"P99027","Rplp2","60S acidic ribosomal protein P2",0.828159645232816,18,12,24,576493.270638954,641994.335037977,617610.802644585,578874.899546765,607170.390575012,567095.502904753,609272.788615361,640873.734016861,604923.215497533,0.12381543676022,0.0474585734253953
"P99029-2","Prdx5","Peroxiredoxin-5, mitochondrial",0.917960088691796,12,12,24,2040982.90991975,2069582.64303799,2056030.83724263,1816788.4460982,1888496.22269806,1858550.64964943,1838929.96361977,1939518.38698645,1938610.00740654,0.130399717309815,0.0534365440273575
"Q00420","Gabpb1","GA-binding protein subunit beta-1",0.254573170731707,24,12,24,13978.7586235915,11382.1919719151,12248.8905347232,13233.430079054,11147.42557839,11213.6041512734,11483.3305589453,12780.6333073815,12183.5331006592,0.232390146750477,0.08682235456768
"Q00493","Cpe","Carboxypeptidase E",0.881513303769401,12,6,24,9322.34792045942,9727.06642791082,9404.49929889808,8051.97471742992,9300.35078759751,8540.36192281365,8004.73776177907,9637.32162315616,8998.58255750558,0.191399996068846,0.0773703829750299
"Q00519","Xdh","Xanthine dehydrogenase/oxidase;Xanthine dehydrogenase;Xanthine oxidase",0.881513303769401,6,18,24,92240.0067097293,85123.9405155501,99459.7328355826,84443.3006523544,94244.478762622,89779.6080120091,89233.9227433122,92744.1563782988,90908.6433261823,0.16518156727242,0.0540065402258933
"Q00560","Il6st","Interleukin-6 receptor subunit beta",0.100846262341326,6,18,24,11306.6647890157,10314.797627343,10305.7354515792,10111.024131462,10583.4266624398,11199.4289406082,10162.5318478653,10531.3813337769,10564.3738480113,0.113176670454423,0.043110163354511
"Q00612","G6pdx","Glucose-6-phosphate 1-dehydrogenase X",0.220028208744711,6,12,24,172037.17171686,162900.613343788,154600.780774585,147160.641920238,171494.656549058,143856.922933449,141885.355910274,145502.910161173,154929.881663678,0.194615883539107,0.0799011629297676
"Q00915","Rbp1","Retinol-binding protein 1",0.917960088691796,24,12,24,214701.852334781,235451.730206978,234064.478289871,227574.893063154,235919.100462206,209134.57805904,226800.68908337,253267.003008718,229614.290563515,0.19220243148355,0.0595089913752869
"Q00993","Axl;Mertk","Tyrosine-protein kinase receptor UFO;Tyrosine-protein kinase Mer",0.258110014104372,24,6,24,14878.1736402627,20503.6379097026,19251.0560652248,18769.0083550127,16778.7511600746,16981.9023769894,19826.6664058651,21473.022945457,18557.7773573236,0.35536848935154,0.118072132791087
"Q00PI9","Hnrnpul2","Heterogeneous nuclear ribonucleoprotein U-like protein 2",0.710920177383592,24,12,24,53476.4336547724,44694.8758636887,51609.4357732942,58661.9177505993,52611.3090152244,57914.8482030419,58088.5253843795,53824.0971595191,53860.1803505649,0.259320369816847,0.0854157840539458
"Q01149","Col1a2","Collagen alpha-2(I) chain",0.914315937940762,6,12,24,1178892.00066883,1048351.10047726,930953.16166642,1111283.16330341,981582.075903615,1021289.90792687,1090789.64680933,979246.154724528,1042798.40143503,0.237762964213612,0.0779936979292234
"Q01279","Egfr","Epidermal growth factor receptor",0.923579946146942,18,6,24,147306.99464632,134852.7163177,136651.143543708,132816.34258188,121340.684746125,127799.548046349,130255.351526429,117208.387009949,131028.896052307,0.229709694145293,0.0712614677233488
"Q01320","Top2a","DNA topoisomerase 2-alpha",0.212860310421286,6,18,24,6632.97560425499,5794.24710070305,4477.71416027682,3837.07241487536,4342.44510970424,4089.04201940567,3577.2626105374,2299.58065319644,4381.29245911925,0.989067721794969,0.304256375354387
"Q01405","Sec23a","Protein transport protein Sec23A",0.442350332594235,24,6,24,89711.7445600626,99928.9501063726,101868.151856097,108666.839068204,98920.7315256529,101767.887426139,98605.5632601307,100486.075517542,99994.4929150251,0.189561384387932,0.0522287683114102
"Q01730","Rsu1","Ras suppressor protein 1",0.846614950634697,12,12,24,91779.5585236245,116983.407231939,131405.346798284,88974.8392176425,115728.072492527,89606.7716933976,84054.3816852619,97310.6609665706,101980.379826156,0.464314461210484,0.167781815152162
"Q01768","Nme2","Nucleoside diphosphate kinase B",0.562915742793792,12,12,24,192463.605903888,177260.901444972,160258.724426179,170038.266313977,136295.406232402,181888.203136321,159505.489931542,151037.321310088,166093.489837421,0.338172192820234,0.108592008649227
"Q01853","Vcp","Transitional endoplasmic reticulum ATPase",0.750554323725055,18,12,24,851773.759755478,931063.303302658,947950.054695331,930434.201051332,860128.062896053,885148.653410026,845426.733505207,916616.538655302,896067.663408923,0.114414709264357,0.0451489876679486
